Code,Officialname,Keph level,Facility type,Owner,Owner type,Regulatory body,Constituency,Sub county,Ward,Operation status,Admission status,Open_whole_day,Open_public_holidays,Open_weekends,Open_late_night,Approved,Public visible,Closed,code,name,officialname,registration_number,keph_level_name,facility_type_name,facility_type_category,county,constituency,ward,owner_name,owner_type_name,regulatory_body_name,beds,cots,search,county_name,constituency_name,sub_county,sub_county_name,ward_name,keph_level,facility_type,owner_type,owner,operation_status,operation_status_name,admission_status_name,open_whole_day,open_public_holidays,open_weekends,open_late_night,services,categories,service_names,infrastructure,infrastructure_names,infrastructure_categories,speciality_names,speciality_categories,is_public_visible,created,closed,is_published,id,lat,long,_merge
20487.0,Orokwo Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo Central,Baringo Central,Kabarnet,Operational,,No,No,No,No,Yes,Yes,No,20487.0,Orokwo Dispensary,Orokwo Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,9fcb8e52-0034-4e8a-a610-c94c70cfa213,adff389b-2636-404b-a999-df218328df84,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo Central,e8c76e82-eb7c-4c36-b32b-7000e67beed5,Baringo Central,Kabarnet,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '04924a6b-1355-4cff-89fe-980da6782794', '77e15030-e647-49ca-a4f8-8b6ed243343f', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '437ee289-6c70-4c08-b0b6-8f6409fca992', '969d5083-e88f-4109-8048-948e64ad0f7f', '49f4af68-6a24-4348-afdd-7e47e225ed33', 'ec4f6f43-e4f0-47c9-8f73-90df9a29fac5', '50d69e93-5be8-4934-8cb4-3497a82f6e41', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '281fa080-27a0-46aa-b1e5-1e0a69146c09', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2']","['HIV risk reduction for priority populations and geographies', 'TT toxoid for Pregnant Women', 'Short Acting Method', 'Focused Antenatal Care', 'HIV Counselling & Testing', 'Long Acting Method', 'Child Immunization', 'General Outpatient', 'Condom Distribution & STI Prevention', 'EMTCT-Elimination of Mother to Child  Transmission of HIV']",[],[],[],[],[],True,2014-08-25T18:08:43.357000Z,False,True,b02836ef-fcbd-47fa-8c74-0aa4a91f75fe,35.74308,0.51519,both
29706.0,Orus Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,,Tiaty,Tiaty East,Tangulbei/Korossi,Operational,Not Admitting Patients,No,No,No,No,Yes,Yes,No,29706.0,Orus Dispensary,Orus Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,655c6da0-4600-4ae0-9682-ad7e5e3b1c65,3d4c67a6-a181-4f16-acfc-5d501acefaff,Ministry of Health,Ministry of Health,,0.0,0.0,,Baringo,Tiaty,f20c064e-80a6-4ac6-aa29-ab371368db57,Tiaty East,Tangulbei/Korossi,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,Not Admitting Patients,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '04924a6b-1355-4cff-89fe-980da6782794']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '731362b6-7769-480d-be85-23cb895c5525', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf']","['Focused Antenatal Care', 'Long Acting Method', 'General Outpatient']","['1135b700-9ecd-4ad1-a83f-ff77f8316f07', 'c09f3db0-8015-4849-bc2c-5994c040835b', 'f758330c-501c-4744-8d26-2356d4a578e4', '0af9fae0-e006-4a2d-8eb5-a033583e93b3', '452cabc6-d45b-48ac-aacb-9313b03bdb53']","['Mobile Phone', 'Open burning', 'Roof Harvested Water', 'Solar', 'Graded ( Murrum )']",[],['KRCHN'],['NURSES AND SPECIALIST'],True,2022-05-17T10:50:56.864462Z,False,True,c89ba7a9-a45d-41c0-b239-e46b255b92e0,36.290101,0.850111,both
26390.0,Oterit Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Mogotio,Mogotio,Emining,Operational,,No,No,No,No,Yes,Yes,No,26390.0,Oterit Dispensary,Oterit Dispensary,216359,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,8b79d994-5b2a-4686-9b89-85b5e6c709d6,14dcf6c7-3269-4f05-a7d5-577cc378dc4a,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Mogotio,04bf5787-117b-4ce1-b99a-8bdae2e4db82,Mogotio,Emining,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['49f4af68-6a24-4348-afdd-7e47e225ed33', '5afb8ee9-a603-48d1-89f5-48b80310d3be']","['e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf']","['Child Immunization', 'General Outpatient']","['f7175d2a-348b-4e9b-8e4a-9bc30843762a', '1135b700-9ecd-4ad1-a83f-ff77f8316f07', 'c09f3db0-8015-4849-bc2c-5994c040835b', 'f758330c-501c-4744-8d26-2356d4a578e4', '0af9fae0-e006-4a2d-8eb5-a033583e93b3']","['Mobile Phone', 'Open burning', 'Roof Harvested Water', 'Main Grid', 'Graded ( Murrum )']",[],['KECHN'],['NURSES AND SPECIALIST'],True,2020-08-25T07:44:29.928559Z,False,True,480622f1-5cfe-49dc-811b-97b85a784602,35.935123,0.1090865,both
17797.0,Plesian Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Tiaty,Tiaty East,Churo/Amaya,Operational,Not Admitting Patients,No,No,No,No,Yes,Yes,No,17797.0,Plesian Dispensary,Plesian Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,655c6da0-4600-4ae0-9682-ad7e5e3b1c65,8b3b93d2-f329-4293-960e-466bade9f830,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Tiaty,f20c064e-80a6-4ac6-aa29-ab371368db57,Tiaty East,Churo/Amaya,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,Not Admitting Patients,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '04924a6b-1355-4cff-89fe-980da6782794', '53de4b8f-1afd-48ae-b932-fbd2d6285aa5', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '969d5083-e88f-4109-8048-948e64ad0f7f', '49f4af68-6a24-4348-afdd-7e47e225ed33', '725ec11e-a9e0-4887-924a-88c21f5e53bd', 'ec4f6f43-e4f0-47c9-8f73-90df9a29fac5', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8', '50a08e32-ff66-47e2-8e7f-130be6ef0c9f']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '281fa080-27a0-46aa-b1e5-1e0a69146c09', 'ed4c8e0c-865e-4c31-8ff8-24b1f4caedf7', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2', 'f9841f9a-e435-4bbe-b52e-ac71668af4dc']","['HIV risk reduction for priority populations and geographies', 'TT toxoid for Pregnant Women', 'Postnatal care services', 'Natural', 'Focused Antenatal Care', 'General Emergency Services', 'Long Acting Method', 'Child Immunization', 'General Outpatient', 'Condom Distribution & STI Prevention']","['e5ee955b-6348-44dc-8123-44e4e027bd67', 'c09f3db0-8015-4849-bc2c-5994c040835b', 'f758330c-501c-4744-8d26-2356d4a578e4', '1f864460-c0d4-4ddf-aa2e-e157a7ee5eb7', 'f7175d2a-348b-4e9b-8e4a-9bc30843762a', '1135b700-9ecd-4ad1-a83f-ff77f8316f07']","['Fridges', 'Mobile Phone', 'Open burning', 'Main Grid', 'Bore Hole', 'Graded ( Murrum )']",[],"['Cleaners', 'Community Health Volunteers(CHV)', 'KECHN', 'General Clinical Officers(Diploma)']","['SUPPORT STAFF', 'CLINICAL OFFICERS', 'NURSES AND SPECIALIST', 'COMMUNITY HEALTH SERVICES']",True,2011-05-31T22:24:10.870000Z,False,True,30e90732-d92e-4e62-9a7d-63af70fa67eb,36.389801,0.852012,both
15465.0,Poi Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo North,Baringo North,Saimoi/Kipsaraman,Operational,,No,No,No,No,Yes,Yes,No,15465.0,Poi Dispensary,Poi Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,e9d5c0e1-a0c3-4053-bd2a-052ff54a64e3,30376074-d470-49d5-8db9-d0a7a9b68558,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo North,5c770b6e-18f4-4832-8d01-702aed7aeaec,Baringo North,Saimoi/Kipsaraman,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,[],[],[],[],[],[],[],[],True,2009-10-31T00:00:00Z,False,True,ca285cd0-f9e2-4cc2-a66c-5b62b3d36039,35.81179,0.74128,both
16734.0,Ptikii Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Tiaty,Tiaty West,Tirioko,Operational,Not Admitting Patients,No,No,No,No,Yes,Yes,No,16734.0,Ptikii Dispensary,Ptikii Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,655c6da0-4600-4ae0-9682-ad7e5e3b1c65,26ffccf2-994b-44e4-adad-c3ba23e4c18e,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Tiaty,e12cba2c-d62f-48f2-906d-033ca812ad29,Tiaty West,Tirioko,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,Not Admitting Patients,False,False,False,False,"['f0208ecb-2117-4bfd-9d99-1513b35f7abb', '53de4b8f-1afd-48ae-b932-fbd2d6285aa5', '982194b5-983e-473c-8612-92e697ab5b5b', '5afb8ee9-a603-48d1-89f5-48b80310d3be']","['4da1bda7-0f22-4aab-ae23-4c86d206dfaf', 'f9841f9a-e435-4bbe-b52e-ac71668af4dc', '5e5201c1-1b06-4981-9c78-d652b87f060b']","['General Emergency Services', 'Basic IMCI-management of acute Infections', 'General Outpatient', 'General Emergency  Services']","['1135b700-9ecd-4ad1-a83f-ff77f8316f07', 'c09f3db0-8015-4849-bc2c-5994c040835b', 'f758330c-501c-4744-8d26-2356d4a578e4', '0af9fae0-e006-4a2d-8eb5-a033583e93b3']","['Mobile Phone', 'Open burning', 'Roof Harvested Water', 'Graded ( Murrum )']",[],['Kenya Registered Nurse'],['NURSES AND SPECIALIST'],True,2009-10-31T00:00:00Z,False,True,8890088c-9ab5-44f0-b9ed-41237bb786d7,35.69998,1.034204,both
15477.0,Radat dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Mogotio,Mogotio,Emining,Operational,,No,No,No,No,Yes,Yes,No,15477.0,Radat Dispensary,Radat dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,8b79d994-5b2a-4686-9b89-85b5e6c709d6,14dcf6c7-3269-4f05-a7d5-577cc378dc4a,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Mogotio,04bf5787-117b-4ce1-b99a-8bdae2e4db82,Mogotio,Emining,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '77e15030-e647-49ca-a4f8-8b6ed243343f', '68c9fe1e-2803-4f47-801e-c8706c62ae22', '49f4af68-6a24-4348-afdd-7e47e225ed33', 'f0208ecb-2117-4bfd-9d99-1513b35f7abb', 'ffecc894-9de5-4781-b129-a4a802dba68d', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8', '50a08e32-ff66-47e2-8e7f-130be6ef0c9f', '1bb75f3f-00d8-4143-b67b-b30cf25138ff', '04924a6b-1355-4cff-89fe-980da6782794', '53de4b8f-1afd-48ae-b932-fbd2d6285aa5', '0f4bfc1a-f6cf-4609-9ddb-4c05af76ecbb', '5afb8ee9-a603-48d1-89f5-48b80310d3be']","['afa867f0-aa71-4338-95a6-070c2ce3fd99', 'f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2', '3907645f-f8f9-44da-b66c-ebf73bedacac', 'f9841f9a-e435-4bbe-b52e-ac71668af4dc', '5e5201c1-1b06-4981-9c78-d652b87f060b']","['Integrated Management of Acute Malnutrition', 'Natural', 'Focused Antenatal Care', 'General Emergency Services', 'Growth Monitoring', 'Facility Accredited by NHIF', 'Basic IMCI-management of acute Infections', 'HIV Counselling & Testing', 'Management of Sexually Transmitted Illness (STI)', 'Long Acting Method', 'Child Immunization', 'General Outpatient', 'Condom Distribution & STI Prevention']","['93df9f1f-7b07-4102-86e7-eeff6018e93e', '5f9b7153-afd4-4444-81a2-0cc20bffc938', 'e5ee955b-6348-44dc-8123-44e4e027bd67', 'f758330c-501c-4744-8d26-2356d4a578e4']","['Fridges', 'Mobile Phone', 'Vaccine Carriers', 'Tarmac']",[],"['Public Health Officers', 'Cleaners', 'KRCHN', 'Security']","['ENVIRONMENTAL HEALTH', 'SUPPORT STAFF', 'NURSES AND SPECIALIST']",True,2009-10-31T00:00:00Z,False,True,7801b6eb-09ab-4d73-b286-f59a84adbe28,35.92264,0.29946,both
20474.0,Rebeko Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo North,Baringo North,Saimoi/Kipsaraman,Operational,,No,No,No,No,Yes,Yes,No,20474.0,Rebeko Dispensary,Rebeko Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,e9d5c0e1-a0c3-4053-bd2a-052ff54a64e3,30376074-d470-49d5-8db9-d0a7a9b68558,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo North,5c770b6e-18f4-4832-8d01-702aed7aeaec,Baringo North,Saimoi/Kipsaraman,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,[],[],[],[],[],[],[],[],True,2014-08-19T12:09:14.310000Z,False,True,30f3100f-1ef9-49f8-983c-d4185416f35f,35.8252,0.67191,both
15486.0,Riongo Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Tiaty,Tiaty East,Silale,Operational,,No,No,No,No,Yes,Yes,No,15486.0,Riongo Dispensary,Riongo Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,655c6da0-4600-4ae0-9682-ad7e5e3b1c65,86e905d0-0fbd-42e3-9d91-2ec03a050f0c,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Tiaty,f20c064e-80a6-4ac6-aa29-ab371368db57,Tiaty East,Silale,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['04924a6b-1355-4cff-89fe-980da6782794', '53de4b8f-1afd-48ae-b932-fbd2d6285aa5', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '437ee289-6c70-4c08-b0b6-8f6409fca992', '969d5083-e88f-4109-8048-948e64ad0f7f', '49f4af68-6a24-4348-afdd-7e47e225ed33', 'ec4f6f43-e4f0-47c9-8f73-90df9a29fac5', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8', '50a08e32-ff66-47e2-8e7f-130be6ef0c9f']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '281fa080-27a0-46aa-b1e5-1e0a69146c09', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2', 'f9841f9a-e435-4bbe-b52e-ac71668af4dc']","['HIV risk reduction for priority populations and geographies', 'TT toxoid for Pregnant Women', 'Short Acting Method', 'Natural', 'Focused Antenatal Care', 'General Emergency Services', 'Child Immunization', 'General Outpatient', 'Condom Distribution & STI Prevention']","['e5ee955b-6348-44dc-8123-44e4e027bd67', 'c09f3db0-8015-4849-bc2c-5994c040835b', 'f758330c-501c-4744-8d26-2356d4a578e4', '1f864460-c0d4-4ddf-aa2e-e157a7ee5eb7', 'f7175d2a-348b-4e9b-8e4a-9bc30843762a', '1135b700-9ecd-4ad1-a83f-ff77f8316f07']","['Fridges', 'Mobile Phone', 'Open burning', 'Main Grid', 'Bore Hole', 'Graded ( Murrum )']",[],['KRCHN'],['NURSES AND SPECIALIST'],True,2009-10-31T00:00:00Z,False,True,e636effc-61d7-44b7-937b-02119afc974d,36.166471,0.984651,both
15487.0,Riwo Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo Central,Baringo Central,Ewalel/Chapchap,Operational,,No,No,No,No,Yes,Yes,No,15487.0,Riwo Dispensary,Riwo Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,9fcb8e52-0034-4e8a-a610-c94c70cfa213,042a6605-0cf7-4c38-b644-47c2819fc111,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo Central,e8c76e82-eb7c-4c36-b32b-7000e67beed5,Baringo Central,Ewalel/Chapchap,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '04924a6b-1355-4cff-89fe-980da6782794', '77e15030-e647-49ca-a4f8-8b6ed243343f', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '437ee289-6c70-4c08-b0b6-8f6409fca992', '112bc779-78af-4e06-bf84-de67cceac81d', '50d69e93-5be8-4934-8cb4-3497a82f6e41', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '731362b6-7769-480d-be85-23cb895c5525', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2']","['Short Acting Method', 'Focused Antenatal Care', 'HIV Counselling & Testing', 'Infection Prevention and control to mitigate HIV infection in the work place', 'Long Acting Method', 'General Outpatient', 'Condom Distribution & STI Prevention', 'EMTCT-Elimination of Mother to Child  Transmission of HIV']",[],[],[],[],[],True,2009-10-31T00:00:00Z,False,True,8fc60959-1d9e-4b65-ae7a-8893649155a0,35.7721,0.52067,both
17101.0,Rondonin Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo North,Baringo North,Saimo/Soi,Operational,,No,No,No,No,Yes,Yes,No,17101.0,Rondonin Dispensary,Rondonin Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,e9d5c0e1-a0c3-4053-bd2a-052ff54a64e3,7c08fdbf-167d-450b-8de2-eeb6e8dd6dcb,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo North,5c770b6e-18f4-4832-8d01-702aed7aeaec,Baringo North,Saimo/Soi,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,[],[],[],[],[],[],[],[],True,2010-09-03T18:43:02.977000Z,False,True,bf6cd809-2dae-4708-ad17-a842904736d1,35.90026,0.71368,both
20008.0,Rosoga Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Mogotio,Mogotio,Mogotio,Operational,,No,No,No,No,Yes,Yes,No,20008.0,Rosoga Dispensary,Rosoga Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,8b79d994-5b2a-4686-9b89-85b5e6c709d6,d36daa8a-e4a8-4bb8-8a6d-00fa9e245a1d,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Mogotio,04bf5787-117b-4ce1-b99a-8bdae2e4db82,Mogotio,Mogotio,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['804da01b-dc0e-4be8-8c27-82fed3c6d693', '1a536286-c5b9-46f4-a72f-919c1fccb8e8', '944f6655-7bfb-42c0-baee-5a62228f858a', '77e15030-e647-49ca-a4f8-8b6ed243343f', '68c9fe1e-2803-4f47-801e-c8706c62ae22', '49f4af68-6a24-4348-afdd-7e47e225ed33', 'ffecc894-9de5-4781-b129-a4a802dba68d', '1af603d5-f675-48d0-8a27-5c1b7867987d', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8', '50a08e32-ff66-47e2-8e7f-130be6ef0c9f', '823445bb-f2c4-4692-ba79-8bc68a70cdb6', '04924a6b-1355-4cff-89fe-980da6782794', '53de4b8f-1afd-48ae-b932-fbd2d6285aa5', '5afb8ee9-a603-48d1-89f5-48b80310d3be', 'f0208ecb-2117-4bfd-9d99-1513b35f7abb']","['afa867f0-aa71-4338-95a6-070c2ce3fd99', 'f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '16917242-1f97-493c-9fc5-36d4184fa7b5', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2', 'f9841f9a-e435-4bbe-b52e-ac71668af4dc', '5e5201c1-1b06-4981-9c78-d652b87f060b', '7ac5c640-94b3-463c-b820-7c18efa59626']","['Natural', 'Focused Antenatal Care', 'General Emergency Services', 'Facility Accredited by NHIF', 'Basic IMCI-management of acute Infections', 'HIV Counselling & Testing', 'Breast', 'Basic Services for Gender Based Violence Survivors', 'Management of Sexually Transmitted Illness (STI)', 'Long Acting Method', 'Child Immunization', 'General Outpatient', 'Pap smear', 'Condom Distribution & STI Prevention', 'HIV preventive Package']","['96f2a05a-57fa-4f70-ab38-b5a96a28b358', 'e5ee955b-6348-44dc-8123-44e4e027bd67', '8719cc5d-20f3-474e-9386-b72c11d3f166', 'f7175d2a-348b-4e9b-8e4a-9bc30843762a', '1135b700-9ecd-4ad1-a83f-ff77f8316f07', 'c09f3db0-8015-4849-bc2c-5994c040835b', 'f758330c-501c-4744-8d26-2356d4a578e4', '0af9fae0-e006-4a2d-8eb5-a033583e93b3', '1979c47e-82f6-41ae-8381-8294ac9b1d31']","['Laptops', 'Open burning', 'Roof Harvested Water', 'Main Grid', 'Computer (Desktops)', 'Freezers', 'Graded ( Murrum )', 'Fridges', 'Mobile Phone']",[],"['Casuals', 'KRCHN']","['GENERAL SUPPORT STAFFS', 'NURSES AND SPECIALIST']",True,2013-07-24T10:18:29.563000Z,False,True,5779a70c-d203-4a94-915c-41bb25e9cb0f,35.85727,0.10244,both
19940.0,Rotu Dispensary,Level 2,Dispensary,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,Tiaty,Tiaty West,Kolowa,Operational,,No,No,No,No,Yes,Yes,No,19940.0,Rotu Dispensary,Rotu Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,655c6da0-4600-4ae0-9682-ad7e5e3b1c65,2a957f58-cd65-4b08-bbb5-dd0834aaaff8,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,12.0,4.0,,Baringo,Tiaty,e12cba2c-d62f-48f2-906d-033ca812ad29,Tiaty West,Kolowa,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,ca268e6b-7e45-4264-97bf-43b6c68fb21e,cfe25392-4f85-49ea-b180-35388f47ea9e,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,[],[],[],[],[],[],[],[],True,2013-06-24T16:44:04.710000Z,False,True,930c858e-e65a-4de9-b8c9-b6c5cf6b33fc,35.75626,1.02632,both
